antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'party=republican', 'subject=health-care'})",frozenset({'label=false'}),0.07495138766130457,0.44316775676153436,0.03217252960933357,0.42924528301886794,0.9685841906811871,1.0,-0.0010435087266909282,0.9756069055087166,-0.033875025360113636,0.06620589305201892,-0.025002994908655218,0.2509210060886123
"frozenset({'party=republican', 'subject=jobs'})",frozenset({'label=false'}),0.0309351246243592,0.44316775676153436,0.0132579105532968,0.42857142857142855,0.9670636503504473,1.0,-0.0004515392316189696,0.9744564256673148,-0.03395206766917285,0.028768699654775604,-0.026213151927437645,0.22924383155735367
frozenset({'subject=taxes'}),frozenset({'label=false'}),0.09492663956160509,0.44316775676153436,0.040657592363443525,0.4283054003724395,0.9664633625476229,1.0,-0.0014108335479837211,0.9740029792151663,-0.03692417658898082,0.08173418621179815,-0.026690904791463327,0.2600242598192473
frozenset({'subject=environment'}),frozenset({'label=barely-true'}),0.03553120028283543,0.3717518119144423,0.012727594131164928,0.3582089552238806,0.9635701662869673,1.0,-0.0004811939534740857,0.9788983395751713,-0.037721290151899345,0.03225806451612903,-0.021556539194853012,0.19622287989439394
frozenset({'subject=terrorism'}),frozenset({'label=barely-true'}),0.03358670673501856,0.3717518119144423,0.012020505568322432,0.35789473684210527,0.9627249292989964,1.0,-0.0004654135166597198,0.9784193093135735,-0.03852062588904696,0.030561797752808983,-0.022056689275242132,0.19511474835448106
frozenset({'state=Florida'}),frozenset({'label=false'}),0.08997701962170762,0.44316775676153436,0.038359554534205406,0.42632612966601174,0.9619971741207134,1.0,-0.001515359411635324,0.9706425061930786,-0.04160396702155966,0.07752768846016435,-0.0302454236442449,0.25644188413894925
frozenset({'state=Wisconsin'}),frozenset({'label=barely-true'}),0.08007777974191267,0.3717518119144423,0.02863708679512109,0.3576158940397351,0.9619748514421215,1.0,-0.0011319729180205677,0.9779946020713322,-0.041198808561163584,0.06766917293233084,-0.02250053106843517,0.21732435215538823
frozenset({'subject=terrorism'}),frozenset({'label=false'}),0.03358670673501856,0.44316775676153436,0.014318543397560545,0.4263157894736842,0.9619738416643924,1.0,-0.0005660020832051488,0.9706250111496189,-0.039295786870308436,0.03096330275229358,-0.030263993316624868,0.22931266139021267
"frozenset({'party=republican', 'subject=foreign-policy'})",frozenset({'label=false'}),0.03040480820222733,0.44316775676153436,0.012904366271875552,0.42441860465116277,0.957692878544726,1.0,-0.0005700643738702337,0.9674257155254149,-0.04357598746440922,0.028012279355333847,-0.033671096345514955,0.22676853646997708
frozenset({'subject=candidates-biography'}),frozenset({'state=Unknown'}),0.07053208414353898,0.2513699840905073,0.016970125508219906,0.2406015037593985,0.9571608345758913,1.0,-0.000759523360811809,0.9858197239204212,-0.045940643463863035,0.05565217391304348,-0.014384248697304014,0.15405602614130265
"frozenset({'party=republican', 'state=Florida'})",frozenset({'label=false'}),0.055506452183135935,0.44316775676153436,0.023510694714512993,0.42356687898089174,0.9557709750278838,1.0,-0.0010879751852787313,0.9659962672755702,-0.046706893683696425,0.04947916666666667,-0.035200687493681056,0.23830916745215308
"frozenset({'subject=education', 'label=false'})",frozenset({'party=republican'}),0.02598550468446173,0.4986742089446703,0.01237404984974368,0.47619047619047616,0.9549129825627521,1.0,-0.0005842511428082973,0.9570765101965385,-0.046234269789340685,0.024154589371980676,-0.044848545906373834,0.25050218598605695
"frozenset({'party=republican', 'subject=immigration'})",frozenset({'label=false'}),0.03676860526780979,0.44316775676153436,0.015555948382534912,0.4230769230769231,0.9546653984228776,1.0,-0.0007387119332506898,0.9651758882800071,-0.04698381403631509,0.033498287019413785,-0.03608058608058605,0.2290893191371851
"frozenset({'state=Unknown', 'party=republican'})",frozenset({'label=false'}),0.05939543927876967,0.44316775676153436,0.024924871840197985,0.41964285714285715,0.9469164909681465,1.0,-0.0013972717468402965,0.9594647883493562,-0.05624698104093712,0.052183567727609174,-0.0422477324263038,0.23794268904211066
"frozenset({'party=republican', 'subject=candidates-biography'})",frozenset({'label=barely-true'}),0.03570797242354605,0.3717518119144423,0.012550821990454304,0.35148514851485146,0.9454833500468448,1.0,-0.0007236814577898792,0.9687491144525393,-0.056421513214313636,0.03178155774395702,-0.032259008118031875,0.19262322095262308
frozenset({'subject=education'}),frozenset({'label=false'}),0.062047021389429025,0.44316775676153436,0.02598550468446173,0.4188034188034188,0.9450223135903232,1.0,-0.0015117345984264723,0.9580790067485365,-0.05840214399536424,0.05422353375138326,-0.04375525708859036,0.23871961925412266
frozenset({'subject=immigration'}),frozenset({'label=false'}),0.05639031288668906,0.44316775676153436,0.023510694714512993,0.41692789968652033,0.9407902387421802,1.0,-0.0014796737505620404,0.9549972343713469,-0.06252690458018287,0.049387300408466395,-0.047123451261382336,0.23498967780496738
frozenset({'subject=candidates-biography'}),frozenset({'label=false'}),0.07053208414353898,0.44316775676153436,0.029344175357963586,0.41604010025062654,0.9387869354279196,1.0,-0.0019133701516443717,0.9535453435714496,-0.06555367487492755,0.060583941605839416,-0.04871782631181128,0.24112734968654184
frozenset({'subject=legal-issues'}),frozenset({'label=barely-true'}),0.035000883860703554,0.3717518119144423,0.012197277709033056,0.34848484848484845,0.9374126428334701,1.0,-0.0008143642847904496,0.9642879165964373,-0.06471052709990766,0.030913978494623656,-0.037034668576593224,0.19064755976310896
"frozenset({'party=republican', 'state=Texas'})",frozenset({'label=false'}),0.07159271698780273,0.44316775676153436,0.02952094749867421,0.41234567901234565,0.9304505409544632,1.0,-0.0022066362892737175,0.9475506660150359,-0.07451303155006855,0.06083788706739527,-0.055352537722908116,0.23947958063102326
frozenset({'subject=candidates-biography'}),frozenset({'label=barely-true'}),0.07053208414353898,0.3717518119144423,0.02439455541806611,0.3458646616541353,0.93036442747382,1.0,-0.0018258746603964093,0.9604253909813698,-0.07452600968069038,0.0583756345177665,-0.04120529235299846,0.20574260186843712
frozenset({'state=Rhode Island'}),frozenset({'label=barely-true'}),0.03429379529786106,0.3717518119144423,0.01184373342761181,0.3453608247422681,0.9290091229515028,1.0,-0.00090504711179102,0.9596862085716394,-0.07332702084135048,0.030044843049327356,-0.042007263487053866,0.1886100367173062
frozenset({'subject=foreign-policy'}),frozenset({'label=false'}),0.05161746508750221,0.44316775676153436,0.021035884744564255,0.40753424657534243,0.9195936309839299,1.0,-0.0018393114679809142,0.9398555781828436,-0.08441321906335324,0.044402985074626866,-0.06399325940421834,0.2275006693586724
"frozenset({'label=false', 'subject=jobs'})",frozenset({'party=republican'}),0.028990631076542338,0.4986742089446703,0.0132579105532968,0.45731707317073167,0.9170658216684967,1.0,-0.001198969465604726,0.9237913453154389,-0.08519931430195588,0.025773195876288662,-0.0824955278819361,0.24195169503981462
frozenset({'state=Texas'}),frozenset({'label=false'}),0.10040657592363443,0.44316775676153436,0.040657592363443525,0.4049295774647888,0.9137162424085802,1.0,-0.003839364652740228,0.9357417578681907,-0.09499928866126023,0.08084358523725838,-0.06867091437513956,0.24833634836542193
frozenset({'subject=health-care'}),frozenset({'party=democrat'}),0.13576100406575925,0.2481880855577161,0.030758352483648575,0.22656249999999997,0.9128661413817662,1.0,-0.0029359112088255257,0.9720396469556802,-0.09946011178861808,0.08708708708708708,-0.0287646220315072,0.17524706196581194
frozenset({'subject=jobs'}),"frozenset({'party=republican', 'label=false'})",0.06346119851511402,0.22962701078310058,0.0132579105532968,0.20891364902506965,0.9097956216588291,1.0,-0.0013144947624417723,0.9738165603129115,-0.09573160740619363,0.04737839545167403,-0.02688744549453441,0.1333251847896711
frozenset({'subject=elections'}),frozenset({'state=Unknown'}),0.05904189499734842,0.2513699840905073,0.013434682694007424,0.2275449101796407,0.9052190976696397,1.0,-0.0014066775121494499,0.9691566872626767,-0.10013257289284715,0.045238095238095244,-0.031824898019780966,0.14049538054692304
frozenset({'subject=crime'}),frozenset({'label=false'}),0.04012727594131165,0.44316775676153436,0.016086264804666784,0.4008810572687224,0.9045808300634873,1.0,-0.001696850059195388,0.9294185236406742,-0.09901318668494914,0.034430571320469165,-0.07594154254947212,0.21858971092395035
frozenset({'subject=education'}),frozenset({'party=republican'}),0.062047021389429025,0.4986742089446703,0.027929998232278593,0.45014245014245013,0.9026784262516273,1.0,-0.0030112510764679634,0.9117375785514027,-0.10309581657685293,0.0524220305242203,-0.0968068263554864,0.2530754788819305
frozenset({'subject=job-accomplishments'}),frozenset({'party=republican'}),0.027753226091567967,0.4986742089446703,0.01237404984974368,0.445859872611465,0.8940904995969718,1.0,-0.0014657682171315602,0.9046913700653652,-0.1086043986321129,0.024071526822558458,-0.10534933026690495,0.23533688419655135
frozenset({'state=New York'}),frozenset({'label=barely-true'}),0.07194626126922397,0.3717518119144423,0.02386423899593424,0.33169533169533166,0.8922494015218694,1.0,-0.0028819139913696355,0.9400625461427279,-0.11514202672739271,0.056842105263157895,-0.06375900635889387,0.1979446701272664
frozenset({'subject=military'}),frozenset({'label=false'}),0.02863708679512109,0.44316775676153436,0.011313417005479937,0.39506172839506176,0.8914496200761326,1.0,-0.0013776165096992341,0.9204777898431777,-0.1113941066185574,0.024568138195777352,-0.08639231824417,0.21029512426932984
frozenset({'label=false'}),frozenset({'state=Unknown'}),0.44316775676153436,0.2513699840905073,0.09881562665723882,0.22297566812923816,0.8870417402300285,1.0,-0.01258344530933389,0.9634576231443011,-0.1861258926916567,0.16587537091988133,-0.03792836963232576,0.30804198315041376
frozenset({'state=Unknown'}),frozenset({'label=false'}),0.2513699840905073,0.44316775676153436,0.09881562665723882,0.3931082981715894,0.8870417402300284,1.0,-0.01258344530933389,0.9175150056606005,-0.14537287332819251,0.16587537091988133,-0.08990043087089485,0.30804198315041376
"frozenset({'subject=education', 'label=barely-true'})",frozenset({'party=republican'}),0.027576453950857345,0.4986742089446703,0.012197277709033056,0.4423076923076923,0.8869672511111717,1.0,-0.0015543886504098582,0.898929004650936,-0.11586678220035776,0.023727647867950476,-0.11243490289682107,0.23338355193193902
frozenset({'label=pants-fire'}),frozenset({'party=republican'}),0.18508043132402333,0.4986742089446703,0.08149195686759766,0.44030563514804205,0.882952491326648,1.0,-0.010802880814048038,0.8957134867490277,-0.13991144998623978,0.13530965658937483,-0.11642842805625034,0.3018614315406995
frozenset({'party=unknown'}),frozenset({'label=false'}),0.2047021389429026,0.44316775676153436,0.07990100760120206,0.3903281519861831,0.880768390820039,1.0,-0.010816380118412017,0.9133310731871717,-0.1454567611747748,0.14067849361967008,-0.0948932203854483,0.2853116627501717
frozenset({'state=Unknown'}),frozenset({'label=barely-true'}),0.2513699840905073,0.3717518119144423,0.08060809616404455,0.3206751054852321,0.8626053598335511,1.0,-0.012839150882506076,0.9248125501632124,-0.1754346862598919,0.14858260019550343,-0.0813002049155999,0.26875410053148907
frozenset({'label=barely-true'}),frozenset({'state=Unknown'}),0.3717518119144423,0.2513699840905073,0.08060809616404455,0.21683309557774608,0.8626053598335511,1.0,-0.012839150882506076,0.955900985705928,-0.20225173738787816,0.14858260019550343,-0.04613345414797882,0.26875410053148907
frozenset({'subject=taxes'}),frozenset({'state=Unknown'}),0.09492663956160509,0.2513699840905073,0.020505568322432385,0.21601489757914338,0.859350404785664,1.0,-0.0033561395539336084,0.954903369461752,-0.1531422085718114,0.06294085729788389,-0.047226381203019065,0.14879507185567578
frozenset({'state=Texas'}),frozenset({'party=democrat'}),0.10040657592363443,0.2481880855577161,0.02121265688527488,0.21126760563380284,0.8512399181413267,1.0,-0.003707058970617419,0.9531901058107529,-0.1626628932473344,0.06479481641468683,-0.049108665631219676,0.14836884555194416
frozenset({'subject=immigration'}),frozenset({'state=Unknown'}),0.05639031288668906,0.2513699840905073,0.012020505568322432,0.21316614420062693,0.848017494896587,1.0,-0.0021543264848633264,0.9514461158371641,-0.15961530447345143,0.04064554692169755,-0.05103166995443997,0.13049305803561587
frozenset({'subject=jobs'}),frozenset({'state=Unknown'}),0.06346119851511402,0.2513699840905073,0.013434682694007424,0.2116991643454039,0.8421815560491912,1.0,-0.002517557767101313,0.9496755325494979,-0.1667294407860699,0.04457478005865104,-0.05299122250249115,0.13257250762980463
"frozenset({'label=false', 'subject=health-care'})",frozenset({'state=Unknown'}),0.05851157857521654,0.2513699840905073,0.01237404984974368,0.21148036253776434,0.8413111187595872,1.0,-0.0023340047258189715,0.9494120125135713,-0.16690502154132175,0.041592394533571005,-0.05328349211897686,0.13035340208463464
"frozenset({'state=Unknown', 'party=unknown'})",frozenset({'label=false'}),0.14901891461905603,0.44316775676153436,0.05515290790171469,0.37010676156583633,0.8351391903382275,1.0,-0.010887470205050986,0.8840105104520273,-0.18829432793715886,0.10269914417379856,-0.13120826978478214,0.2472791486329381
"frozenset({'state=Unknown', 'subject=health-care'})",frozenset({'label=false'}),0.03376347887572918,0.44316775676153436,0.01237404984974368,0.36649214659685864,0.8269828772630353,1.0,-0.0025888353440786747,0.8789665988309664,-0.1779868390240339,0.02663622526636225,-0.13769965927033986,0.19720698275195944
"frozenset({'state=Unknown', 'subject=health-care'})",frozenset({'label=barely-true'}),0.03376347887572918,0.3717518119144423,0.010252784161216192,0.30366492146596863,0.8168485310190131,1.0,-0.0022988502873711285,0.9022210821379062,-0.18834598497164579,0.0259391771019678,-0.10837578482470892,0.16562228479384974
frozenset({'subject=federal-budget'}),frozenset({'state=Unknown'}),0.06805727417359024,0.2513699840905073,0.013964999116139297,0.2051948051948052,0.8163059163059164,1.0,-0.0031425568101193773,0.9419037781867801,-0.19449961802902974,0.045717592592592594,-0.061679571903892984,0.1303751803751804
"frozenset({'subject=health-care', 'label=barely-true'})",frozenset({'state=Unknown'}),0.05073360438394909,0.2513699840905073,0.010252784161216192,0.20209059233449478,0.8039567375782258,1.0,-0.0025001211656311816,0.9382393649171372,-0.20437941287665898,0.03513022410660206,-0.06582609661482004,0.12143910770029943
frozenset({'subject=transportation'}),frozenset({'party=republican'}),0.0265158211065936,0.4986742089446703,0.01060632844263744,0.4,0.8021269053527119,1.0,-0.002616427672211515,0.8355429850922163,-0.20217312567910167,0.020611473720371008,-0.1968265162200281,0.21063452676355904
frozenset({'party=unknown'}),frozenset({'label=barely-true'}),0.2047021389429026,0.3717518119144423,0.06080961640445466,0.2970639032815199,0.7990920118228997,1.0,-0.015288774650331294,0.8937486508637296,-0.24019869194794882,0.1179293794994858,-0.11888280786056332,0.23031987365692733
frozenset({'subject=history'}),frozenset({'label=barely-true'}),0.042955630192681636,0.3717518119144423,0.012727594131164928,0.2962962962962963,0.7970271745830471,1.0,-0.0032412392248911924,0.8927737409636872,-0.21016831701223623,0.0316622691292876,-0.12010462910856837,0.1652665504306018
frozenset({'subject=crime'}),frozenset({'party=republican'}),0.04012727594131165,0.4986742089446703,0.015732720523245536,0.3920704845814978,0.7862257111937374,1.0,-0.004277717063892551,0.8246445983301437,-0.220738385330332,0.030077728962487334,-0.2126436067427598,0.21180979032336145
frozenset({'subject=legal-issues'}),frozenset({'party=republican'}),0.035000883860703554,0.4986742089446703,0.013081138412586176,0.3737373737373737,0.7494620075265236,1.0,-0.004372899659014447,0.8005040857173813,-0.257287104757072,0.025127334465195248,-0.2492128620478409,0.19998460321040964
frozenset({'subject=guns'}),frozenset({'party=republican'}),0.027753226091567967,0.4986742089446703,0.010076012020505568,0.36305732484076436,0.7280451211003914,1.0,-0.0037638060463696717,0.7870814919568677,-0.27756321033856585,0.01951386511468675,-0.2705164715711551,0.19163146284576324
"frozenset({'party=republican', 'state=New York'})",frozenset({'label=barely-true'}),0.050203287961817215,0.3717518119144423,0.0132579105532968,0.2640845070422535,0.710378533684274,1.0,-0.005405252710571259,0.8536961024703272,-0.3003323193599467,0.032439446366782004,-0.17137702410297467,0.1498739225653493
"frozenset({'state=Unknown', 'party=unknown'})",frozenset({'label=barely-true'}),0.14901891461905603,0.3717518119144423,0.0390666430970479,0.26215895610913403,0.7051988657676516,1.0,-0.01633140842210975,0.851468203466439,-0.32941912077079105,0.08110091743119265,-0.17444197672780776,0.18362346283820943
frozenset({'subject=elections'}),frozenset({'label=barely-true'}),0.05904189499734842,0.3717518119144423,0.015379176241824288,0.26047904191616766,0.70067995250583,1.0,-0.0065697552023022306,0.8495339871278391,-0.3122371328771029,0.03702127659574468,-0.1771159425661901,0.15092425704938198
"frozenset({'state=Unknown', 'label=barely-true'})",frozenset({'party=republican'}),0.08060809616404455,0.4986742089446703,0.024571327558776737,0.3048245614035088,0.6112699552852354,1.0,-0.01562585103036409,0.7211500338209159,-0.4088767547130316,0.044295729764181016,-0.38667399722861445,0.17704893437066613
"frozenset({'state=Unknown', 'label=false'})",frozenset({'party=republican'}),0.09881562665723882,0.4986742089446703,0.024924871840197985,0.2522361359570662,0.5058134778834185,1.0,-0.024351932614472462,0.670433294736673,-0.5201866339145063,0.04353195430688484,-0.49157270059621877,0.15110920587289678
frozenset({'state=Unknown'}),frozenset({'party=republican'}),0.2513699840905073,0.4986742089446703,0.05939543927876967,0.23628691983122366,0.4738302394488594,1.0,-0.06595628868999842,0.6564321131497963,-0.5973138408510131,0.08599948809828514,-0.5233867752167728,0.17769680979154234
